annotation_id,participant_id,video_id,start_timestamp,stop_timestamp,start_sample,stop_sample,description
P01_15_NC_37,P01,P01_15,00:08:39.281,00:08:43.551,12462743,12565224,scrub / scrape / scour / wipe
P01_15_NC_38,P01,P01_15,00:08:51.404,00:08:52.551,12753696,12781224,clang / clatter
P01_15_NC_39,P01,P01_15,00:08:52.801,00:08:58.468,12787224,12923231,scrub / scrape / scour / wipe
P01_15_NC_40,P01,P01_15,00:08:55.974,00:08:56.661,12863376,12879863,clang / clatter
P01_15_NC_41,P01,P01_15,00:09:21.258,00:09:22.385,13470192,13497240,clang / clatter
P01_15_NC_42,P01,P01_15,00:09:33.474,00:09:36.994,13763376,13847856,clang / clatter
P01_15_NC_43,P01,P01_15,00:09:41.051,00:09:42.051,13945224,13969224,clang / clatter
P01_15_NC_44,P01,P01_15,00:10:07.614,00:10:10.515,14582736,14652360,clang / clatter
P01_15_NC_45,P01,P01_15,00:10:11.593,00:10:12.073,14678231,14689752,clang / clatter
P01_15_NC_46,P01,P01_15,00:10:13.869,00:10:14.369,14732856,14744856,clang / clatter
P01_15_NC_47,P01,P01_15,00:10:22.281,00:10:25.116,14934743,15002784,clang / clatter
P01_15_NC_48,P01,P01_15,00:10:30.199,00:10:31.199,15124775,15148775,clang / clatter
P01_15_NC_49,P01,P01_15,00:10:42.622,00:10:43.562,15422927,15445488,foot steps
P01_15_NC_50,P01,P01_15,00:10:46.241,00:10:48.657,15509784,15567768,foot steps
P01_15_NC_51,P01,P01_15,00:10:49.866,00:10:50.366,15596784,15608784,clang / clatter
P01_15_NC_52,P01,P01_15,00:10:55.078,00:10:55.658,15721872,15735792,clang / clatter
P01_15_NC_53,P01,P01_15,00:10:56.114,00:10:57.114,15746736,15770736,clang / clatter
P01_15_NC_54,P01,P01_15,00:11:29.470,00:11:30.050,16547280,16561199,foot steps
P01_15_NC_55,P01,P01_15,00:11:40.845,00:11:41.365,16820280,16832760,foot steps
P01_15_NC_56,P01,P01_15,00:11:41.449,00:11:42.049,16834776,16849176,clang / clatter
P01_15_NC_57,P01,P01_15,00:11:53.157,00:11:53.761,17115768,17130264,foot steps
P01_15_NC_58,P01,P01_15,00:11:55.248,00:11:55.768,17165952,17178432,clang / clatter
P01_15_NC_59,P01,P01_15,00:11:56.136,00:11:58.261,17187264,17238264,foot steps
P01_15_NC_60,P01,P01_15,00:12:03.333,00:12:04.273,17359992,17382552,scrub / scrape / scour / wipe
P01_15_NC_61,P01,P01_15,00:12:22.604,00:12:23.044,17822496,17833056,clang / clatter
P01_15_NC_62,P01,P01_15,00:13:12.193,00:13:13.084,19012632,19034016,clang / clatter
P01_15_NC_63,P01,P01_15,00:14:13.074,00:14:13.561,20473776,20485464,clang / clatter
P01_15_NC_64,P01,P01_15,00:14:34.062,00:14:34.616,20977488,20990784,clang / clatter
P01_15_NC_65,P01,P01_15,00:14:43.038,00:14:43.331,21192912,21199944,scrub / scrape / scour / wipe
P01_15_NC_66,P01,P01_15,00:14:46.205,00:14:48.050,21268920,21313200,clang / clatter
P01_15_NC_67,P01,P01_15,00:14:49.046,00:14:53.149,21337104,21435576,scrub / scrape / scour / wipe
P01_15_NC_68,P01,P01_15,00:14:54.847,00:14:56.514,21476328,21516336,clang / clatter
P01_15_NC_69,P01,P01_15,00:15:05.300,00:15:08.097,21727200,21794328,clang / clatter
P01_15_NC_70,P01,P01_15,00:15:11.264,00:15:11.764,21870336,21882336,clang / clatter
P01_15_NC_71,P01,P01_15,00:15:12.228,00:15:12.568,21893472,21901632,clang / clatter
P01_15_NC_72,P01,P01_15,00:15:23.002,00:15:23.361,22152048,22160664,clang / clatter
P01_16_NC_0,P01,P01_16,00:00:00.009,00:02:54.277,215,4182647,background sound
P01_16_NC_1,P01,P01_16,00:00:00.652,00:00:01.584,15648,38016,clang / clatter
P01_16_NC_2,P01,P01_16,00:00:04.607,00:00:05.175,110568,124200,clang / clatter
P01_16_NC_3,P01,P01_16,00:00:14.258,00:00:14.529,342192,348696,clang / clatter
P01_16_NC_4,P01,P01_16,00:00:17.546,00:00:17.781,421104,426744,clang / clatter
P01_16_NC_5,P01,P01_16,00:00:19.857,00:00:20.091,476568,482184,clang / clatter
P01_16_NC_6,P01,P01_16,00:00:22.380,00:00:22.713,537120,545112,clang / clatter
P01_16_NC_7,P01,P01_16,00:00:24.133,00:00:25.819,579192,619656,clang / clatter
P01_16_NC_8,P01,P01_16,00:00:47.445,00:00:47.987,1138680,1151688,clang / clatter
P01_16_NC_9,P01,P01_16,00:00:50.883,00:00:51.279,1221192,1230696,clang / clatter
P01_16_NC_10,P01,P01_16,00:01:21.031,00:01:21.321,1944744,1951704,clang / clatter
P01_16_NC_11,P01,P01_16,00:01:35.195,00:01:35.451,2284680,2290824,clang / clatter
P01_16_NC_12,P01,P01_16,00:01:37.591,00:01:39.961,2342184,2399064,clang / clatter
P01_16_NC_13,P01,P01_16,00:01:43.101,00:01:46.031,2474424,2544744,clang / clatter
P01_16_NC_14,P01,P01_16,00:01:50.820,00:01:51.404,2659680,2673696,clang / clatter
P01_16_NC_15,P01,P01_16,00:01:59.362,00:01:59.904,2864688,2877696,clang / clatter
P01_16_NC_16,P01,P01_16,00:02:03.671,00:02:04.081,2968104,2977944,clang / clatter
P01_16_NC_17,P01,P01_16,00:02:08.197,00:02:08.582,3076728,3085968,clang / clatter
P01_16_NC_18,P01,P01_16,00:02:09.318,00:02:09.562,3103632,3109488,clang / clatter
P01_16_NC_19,P01,P01_16,00:02:28.280,00:02:29.145,3558720,3579480,clang / clatter
P01_16_NC_20,P01,P01_16,00:02:30.972,00:02:31.280,3623328,3630720,clang / clatter
P01_16_NC_21,P01,P01_16,00:02:38.940,00:02:43.977,3814560,3935448,stir / mix / whisk food
P01_17_NC_0,P01,P01_17,00:00:00.008,00:02:12.514,192,3180336,background sound
P01_17_NC_1,P01,P01_17,00:00:10.286,00:00:10.631,246864,255144,clang / clatter
P01_17_NC_2,P01,P01_17,00:00:15.758,00:00:16.279,378192,390696,open / close drawer
P01_17_NC_3,P01,P01_17,00:00:17.570,00:00:17.879,421680,429096,open / close drawer
P01_17_NC_4,P01,P01_17,00:00:21.380,00:00:22.321,513120,535704,clang / clatter
P01_17_NC_5,P01,P01_17,00:00:29.174,00:00:29.481,700176,707544,clang / clatter
P01_17_NC_6,P01,P01_17,00:00:31.042,00:00:35.466,745008,851184,footstep
P01_17_NC_7,P01,P01_17,00:00:32.883,00:00:33.237,789192,797688,drag / move / pull object
P01_17_NC_8,P01,P01_17,00:00:33.529,00:00:33.779,804696,810696,clang / clatter
P01_17_NC_9,P01,P01_17,00:00:39.070,00:00:39.362,937680,944688,clang / clatter
P01_17_NC_10,P01,P01_17,00:00:41.174,00:00:41.565,988176,997560,clang / clatter
P01_17_NC_11,P01,P01_17,00:00:45.674,00:00:48.404,1096176,1161696,clang / clatter
P01_17_NC_12,P01,P01_17,00:00:58.674,00:00:58.930,1408176,1414320,clang / clatter
P01_17_NC_13,P01,P01_17,00:01:02.674,00:01:02.904,1504176,1509696,clang / clatter
P01_17_NC_14,P01,P01_17,00:01:15.561,00:01:15.879,1813464,1821096,clang / clatter
P01_17_NC_15,P01,P01_17,00:01:28.816,00:01:29.570,2131584,2149680,clang / clatter
P01_17_NC_16,P01,P01_17,00:01:30.654,00:01:30.966,2175696,2183184,clang / clatter
P01_17_NC_17,P01,P01_17,00:01:47.883,00:01:48.237,2589192,2597688,clang / clatter
P01_17_NC_18,P01,P01_17,00:01:50.820,00:01:51.299,2659680,2671176,clang / clatter
P01_17_NC_19,P01,P01_17,00:01:53.904,00:01:54.216,2733696,2741184,clang / clatter
P01_17_NC_20,P01,P01_17,00:01:57.154,00:01:57.445,2811696,2818680,clang / clatter
P01_17_NC_21,P01,P01_17,00:01:59.799,00:02:00.091,2875176,2882184,clang / clatter
P01_17_NC_22,P01,P01_17,00:02:12.791,00:02:14.496,3186984,3227904,footstep
P01_17_NC_23,P01,P01_17,00:02:16.642,00:02:17.204,3279408,3292896,clang / clatter
P01_17_NC_24,P01,P01_17,00:03:15.267,00:03:16.163,4686408,4707912,clang / clatter
P01_17_NC_25,P01,P01_17,00:03:29.359,00:03:30.139,5024616,5043336,clang / clatter
P01_17_NC_26,P01,P01_17,00:04:08.121,00:04:09.309,5954904,5983416,clang / clatter
P01_17_NC_27,P01,P01_17,00:04:15.540,00:06:18.820,6132960,9091680,background sound
P01_17_NC_28,P01,P01_17,00:04:59.916,00:05:00.589,7197984,7214136,clang / clatter
P01_17_NC_29,P01,P01_17,00:05:04.839,00:05:06.256,7316136,7350143,clang / clatter
P01_17_NC_30,P01,P01_17,00:05:33.680,00:05:34.340,8008320,8024159,clang / clatter
P01_17_NC_31,P01,P01_17,00:05:38.027,00:05:38.567,8112648,8125608,put object on surface
P01_17_NC_32,P01,P01_17,00:05:53.235,00:05:53.610,8477640,8486640,clang / clatter
P01_17_NC_33,P01,P01_17,00:05:54.730,00:05:55.190,8513520,8524560,clang / clatter
P01_17_NC_34,P01,P01_17,00:05:55.796,00:05:56.196,8539104,8548704,put object on surface
P01_17_NC_35,P01,P01_17,00:05:59.380,00:05:59.820,8625120,8635680,clang / clatter
P01_17_NC_36,P01,P01_17,00:06:23.102,00:06:23.664,9194448,9207936,clang / clatter
P01_17_NC_37,P01,P01_17,00:06:47.930,00:06:49.050,9790320,9817200,clang / clatter
P01_17_NC_38,P01,P01_17,00:07:40.269,00:07:40.623,11046456,11054952,clang / clatter
P01_17_NC_39,P01,P01_17,00:08:10.242,00:08:10.942,11765808,11782608,clang / clatter
P01_17_NC_40,P01,P01_17,00:08:13.158,00:08:13.664,11835792,11847936,clang / clatter
P01_17_NC_41,P01,P01_17,00:08:14.352,00:08:14.727,11864448,11873448,clang / clatter
P01_17_NC_42,P01,P01_17,00:08:16.560,00:08:16.894,11917440,11925456,clang / clatter
P01_17_NC_43,P01,P01_17,00:08:18.271,00:08:18.873,11958504,11972952,clang / clatter
P01_17_NC_44,P01,P01_17,00:08:32.352,00:08:50.164,12296448,12723936,tap running
P01_17_NC_45,P01,P01_17,00:08:36.539,00:08:37.102,12396936,12410448,clang / clatter
P01_17_NC_46,P01,P01_17,00:08:46.602,00:08:47.482,12638448,12659568,clang / clatter
P01_17_NC_47,P01,P01_17,00:08:56.685,00:08:57.102,12880439,12890448,clang / clatter
P01_17_NC_48,P01,P01_17,00:09:55.060,00:09:56.956,14281439,14326944,clang / clatter
P01_17_NC_49,P01,P01_17,00:10:01.868,00:10:03.706,14444832,14488944,clang / clatter
P01_17_NC_50,P01,P01_17,00:10:33.289,00:10:33.560,15198936,15205439,clang / clatter
P01_17_NC_51,P01,P01_17,00:10:39.248,00:10:39.519,15341952,15348456,clang / clatter
P01_17_NC_52,P01,P01_17,00:10:43.331,00:10:43.560,15439944,15445439,clang / clatter
P01_17_NC_53,P01,P01_17,00:10:50.039,00:10:50.977,15600936,15623448,clang / clatter
P01_17_NC_54,P01,P01_17,00:10:57.831,00:10:58.769,15787944,15810456,clang / clatter
P01_17_NC_55,P01,P01_17,00:11:34.894,00:11:35.373,16677456,16688952,clang / clatter
P01_17_NC_56,P01,P01_17,00:11:44.331,00:11:45.352,16903944,16928448,clang / clatter
P01_17_NC_57,P01,P01_17,00:11:51.539,00:11:52.644,17076936,17103456,open / close drawer
P01_17_NC_58,P01,P01_17,00:12:00.045,00:12:01.045,17281080,17305080,clang / clatter
P01_17_NC_59,P01,P01_17,00:12:01.407,00:12:01.767,17313768,17322408,clang / clatter
P01_17_NC_60,P01,P01_17,00:12:05.675,00:12:06.335,17416200,17432040,clang / clatter
P01_17_NC_61,P01,P01_17,00:12:10.857,00:12:11.457,17540568,17554968,put object on surface
P01_17_NC_62,P01,P01_17,00:12:21.346,00:12:21.886,17792304,17805264,clang / clatter
P01_17_NC_63,P01,P01_17,00:12:29.682,00:12:29.962,17992368,17999088,put object on surface
P01_17_NC_64,P01,P01_17,00:12:43.323,00:12:43.903,18319752,18333672,clang / clatter
P01_17_NC_65,P01,P01_17,00:12:45.317,00:12:45.877,18367608,18381048,clang / clatter
P01_17_NC_66,P01,P01_17,00:12:47.890,00:14:56.510,18429360,21516240,background sound
P01_17_NC_67,P01,P01_17,00:12:54.106,00:12:55.106,18578544,18602544,clang / clatter
P01_17_NC_68,P01,P01_17,00:13:07.689,00:13:08.044,18904536,18913056,clang / clatter
P01_17_NC_69,P01,P01_17,00:13:12.731,00:13:18.689,19025544,19168536,clang / clatter
P01_17_NC_70,P01,P01_17,00:13:19.210,00:13:19.710,19181040,19193040,clang / clatter
P01_17_NC_71,P01,P01_17,00:13:31.064,00:13:31.752,19465536,19482048,clang / clatter
P01_17_NC_72,P01,P01_17,00:13:35.877,00:13:36.314,19581048,19591536,clang / clatter
P01_17_NC_73,P01,P01_17,00:13:47.585,00:13:48.106,19862040,19874544,clang / clatter
P01_17_NC_74,P01,P01_17,00:14:12.377,00:14:12.773,20457048,20466552,clang / clatter
P01_17_NC_75,P01,P01_17,00:14:14.294,00:14:14.564,20503056,20509536,clang / clatter
P01_17_NC_76,P01,P01_17,00:14:15.294,00:14:15.544,20527056,20533056,clang / clatter
P01_17_NC_77,P01,P01_17,00:15:21.600,00:15:22.100,22118400,22130400,clang / clatter
P01_17_NC_78,P01,P01_17,00:15:30.325,00:15:32.111,22327800,22370664,clang / clatter
P01_17_NC_79,P01,P01_17,00:15:48.320,00:15:48.605,22759680,22766520,clang / clatter
P01_17_NC_80,P01,P01_17,00:16:21.346,00:16:35.325,23552304,23887800,clang / clatter
P01_17_NC_81,P01,P01_17,00:17:15.786,00:17:16.348,24858864,24872352,clang / clatter
P01_17_NC_82,P01,P01_17,00:17:32.494,00:17:32.827,25259855,25267848,clang / clatter
P01_17_NC_83,P01,P01_17,00:17:38.702,00:17:39.390,25408848,25425360,clang / clatter
P01_17_NC_84,P01,P01_17,00:17:43.640,00:17:44.119,25527360,25538855,clang / clatter
P01_17_NC_85,P01,P01_17,00:17:50.580,00:17:50.911,25693920,25701864,put object on surface
P01_17_NC_86,P01,P01_17,00:18:15.176,00:18:15.545,26284224,26293080,clang / clatter
P01_17_NC_87,P01,P01_17,00:18:16.568,00:18:16.999,26317632,26327976,clang / clatter
P01_17_NC_88,P01,P01_17,00:18:23.744,00:18:24.265,26489855,26502360,clang / clatter
P01_17_NC_89,P01,P01_17,00:18:35.681,00:18:36.639,26776344,26799335,clang / clatter
P01_17_NC_90,P01,P01_17,00:18:52.645,00:18:55.348,27183480,27248352,clang / clatter
P01_17_NC_91,P01,P01_17,00:18:58.723,00:18:59.140,27329352,27339360,clang / clatter
P01_17_NC_92,P01,P01_17,00:19:05.437,00:19:06.020,27490487,27504480,clang / clatter
P01_17_NC_93,P01,P01_17,00:19:06.812,00:19:07.077,27523487,27529848,put object on surface
P01_17_NC_94,P01,P01_17,00:16:52.434,00:17:13.092,24298416,24794208,scrub / scrape / scour / wipe
P01_17_NC_95,P01,P01_17,00:13:08.960,00:13:11.564,18935040,18997536,clang / clatter
P01_17_NC_96,P01,P01_17,00:14:44.064,00:14:45.481,21217536,21251544,clang / clatter
P01_18_NC_0,P01,P01_18,00:00:00.968,00:00:01.251,23232,30023,clang / clatter
P01_18_NC_1,P01,P01_18,00:00:10.859,00:00:11.219,260616,269256,clang / clatter
P01_18_NC_2,P01,P01_18,00:00:16.381,00:00:16.681,393144,400344,put object on surface
P01_18_NC_3,P01,P01_18,00:00:46.320,00:00:46.620,1111680,1118880,put object on surface
P01_18_NC_4,P01,P01_18,00:00:59.793,00:01:00.894,1435032,1461456,clang / clatter
P01_18_NC_5,P01,P01_18,00:01:08.018,00:01:08.958,1632432,1654992,open / close drawer
P01_18_NC_6,P01,P01_18,00:01:11.534,00:01:11.894,1716816,1725456,put object on surface
P01_18_NC_7,P01,P01_18,00:01:12.226,00:01:13.046,1733424,1753104,clang / clatter
P01_18_NC_8,P01,P01_18,00:01:21.476,00:01:21.836,1955424,1964064,put object on surface
P01_18_NC_9,P01,P01_18,00:01:33.424,00:01:34.204,2242176,2260896,clang / clatter
P01_18_NC_10,P01,P01_18,00:01:36.987,00:01:37.619,2327688,2342856,put object on surface
P01_18_NC_11,P01,P01_18,00:01:48.869,00:01:49.229,2612856,2621496,put object on surface
P01_18_NC_12,P01,P01_18,00:02:02.009,00:02:02.789,2928216,2946936,clang / clatter
P01_18_NC_13,P01,P01_18,00:02:14.674,00:02:15.018,3232176,3240432,put object on surface
P01_18_NC_14,P01,P01_18,00:02:23.819,00:02:33.159,3451655,3675816,background noise
P01_18_NC_15,P01,P01_18,00:02:31.414,00:02:31.974,3633935,3647375,put object on surface
P01_18_NC_16,P01,P01_18,00:02:41.964,00:02:52.644,3887136,4143456,background noise
P01_18_NC_17,P01,P01_18,00:03:00.626,00:03:10.166,4335024,4563984,background noise
P01_18_NC_18,P01,P01_18,00:03:00.769,00:03:01.209,4338456,4349016,clang / clatter
P01_18_NC_19,P01,P01_18,00:03:14.958,00:03:15.362,4678992,4688688,clang / clatter
P01_18_NC_20,P01,P01_18,00:03:19.014,00:03:28.374,4776336,5000976,background noise
P01_18_NC_21,P01,P01_18,00:03:38.113,00:03:47.250,5234712,5454000,background noise
P01_18_NC_22,P01,P01_18,00:03:47.264,00:03:48.401,5454336,5481624,clang / clatter
P01_18_NC_23,P01,P01_18,00:03:50.693,00:03:51.173,5536632,5548152,put object on surface
P01_18_NC_24,P01,P01_18,00:03:55.664,00:04:04.904,5655936,5877696,background noise
P01_18_NC_25,P01,P01_18,00:04:14.595,00:04:15.179,6110280,6124296,put object on surface
P01_18_NC_26,P01,P01_18,00:04:15.158,00:04:24.595,6123792,6350280,background noise
P01_18_NC_27,P01,P01_18,00:04:30.796,00:04:31.676,6499104,6520224,clang / clatter
P01_18_NC_28,P01,P01_18,00:04:33.012,00:04:42.405,6552288,6777719,background noise
P01_18_NC_29,P01,P01_18,00:04:40.716,00:04:41.136,6737184,6747264,clang / clatter
P01_18_NC_30,P01,P01_18,00:04:51.014,00:05:11.887,6984336,7485288,background noise
P01_18_NC_31,P01,P01_18,00:04:56.887,00:04:57.449,7125288,7138776,clang / clatter
P01_18_NC_32,P01,P01_18,00:04:57.784,00:04:58.144,7146816,7155456,put object on surface
P01_18_NC_33,P01,P01_18,00:05:12.449,00:05:26.804,7498776,7843295,background noise
P01_18_NC_34,P01,P01_18,00:05:19.068,00:05:19.888,7657632,7677311,open / close drawer
P01_18_NC_35,P01,P01_18,00:05:27.324,00:05:34.991,7855776,8039784,background noise
P01_18_NC_36,P01,P01_18,00:05:36.345,00:05:50.491,8072280,8411784,background noise
P01_18_NC_37,P01,P01_18,00:05:56.365,00:05:56.660,8552760,8559840,clang / clatter
P01_18_NC_38,P01,P01_18,00:05:57.943,00:05:59.008,8590632,8616192,clang / clatter
P01_18_NC_39,P01,P01_18,00:06:02.803,00:06:03.173,8707272,8716152,clang / clatter
P01_18_NC_40,P01,P01_18,00:06:06.033,00:06:06.384,8784792,8793216,clang / clatter
P01_18_NC_41,P01,P01_18,00:06:07.873,00:06:08.767,8828952,8850408,clang / clatter
P01_18_NC_42,P01,P01_18,00:06:10.555,00:06:10.772,8893320,8898528,clang / clatter
P01_18_NC_43,P01,P01_18,00:06:17.715,00:06:18.149,9065160,9075576,clang / clatter
P01_18_NC_44,P01,P01_18,00:06:19.224,00:06:19.730,9101376,9113520,clang / clatter
P01_18_NC_45,P01,P01_18,00:06:20.315,00:06:20.676,9127560,9136224,clang / clatter
P01_18_NC_46,P01,P01_18,00:06:35.618,00:06:35.864,9494832,9500736,clang / clatter
P01_18_NC_47,P01,P01_18,00:06:52.167,00:06:52.644,9892008,9903456,clang / clatter
P01_18_NC_48,P01,P01_18,00:06:53.860,00:06:54.157,9932640,9939768,clang / clatter
P01_18_NC_49,P01,P01_18,00:07:01.560,00:07:01.888,10117440,10125312,clang / clatter
P01_18_NC_50,P01,P01_18,00:07:02.592,00:07:02.925,10142208,10150200,clang / clatter
P01_18_NC_51,P01,P01_18,00:07:05.824,00:07:06.081,10219776,10225944,clang / clatter
P01_18_NC_52,P01,P01_18,00:07:08.114,00:07:09.133,10274736,10299192,clang / clatter
P01_18_NC_53,P01,P01_18,00:07:19.039,00:07:19.362,10536936,10544688,clang / clatter
P01_18_NC_54,P01,P01_18,00:07:24.903,00:07:25.443,10677672,10690632,clang / clatter
P01_18_NC_55,P01,P01_18,00:07:33.345,00:07:33.654,10880280,10887696,clang / clatter
P01_18_NC_56,P01,P01_18,00:07:40.654,00:07:40.973,11055696,11063352,clang / clatter
P01_18_NC_57,P01,P01_18,00:07:42.206,00:07:42.435,11092944,11098440,clang / clatter
P01_18_NC_58,P01,P01_18,00:07:52.659,00:07:52.925,11343816,11350200,clang / clatter
P01_18_NC_59,P01,P01_18,00:08:10.373,00:08:10.614,11768952,11774736,clang / clatter
P01_18_NC_60,P01,P01_18,00:08:17.457,00:08:17.695,11938968,11944680,clang / clatter
P01_18_NC_61,P01,P01_18,00:08:18.168,00:08:18.456,11956032,11962944,clang / clatter
P01_18_NC_62,P01,P01_18,00:08:30.811,00:08:31.079,12259464,12265896,clang / clatter
P01_18_NC_63,P01,P01_18,00:08:32.682,00:08:32.925,12304368,12310199,clang / clatter
P01_18_NC_64,P01,P01_18,00:08:37.230,00:08:37.457,12413520,12418968,clang / clatter
P01_18_NC_65,P01,P01_18,00:08:57.311,00:08:57.544,12895464,12901056,clang / clatter
P01_18_NC_66,P01,P01_18,00:09:36.932,00:09:37.175,13846368,13852199,clang / clatter
P01_18_NC_67,P01,P01_18,00:09:38.250,00:09:38.479,13878000,13883496,clang / clatter
P01_18_NC_68,P01,P01_18,00:09:55.329,00:09:55.584,14287895,14294015,clang / clatter
P01_18_NC_69,P01,P01_18,00:09:56.154,00:09:56.433,14307696,14314392,clang / clatter
P01_18_NC_70,P01,P01_18,00:09:59.326,00:09:59.544,14383824,14389056,clang / clatter
P01_18_NC_71,P01,P01_18,00:10:00.253,00:10:00.521,14406072,14412503,clang / clatter
P01_18_NC_72,P01,P01_18,00:10:21.535,00:10:21.751,14916840,14922024,clang / clatter
P01_18_NC_73,P01,P01_18,00:10:28.525,00:10:28.771,15084600,15090503,clang / clatter
P01_18_NC_74,P01,P01_18,00:10:39.749,00:10:39.993,15353976,15359832,clang / clatter
P01_18_NC_75,P01,P01_18,00:10:57.825,00:10:58.027,15787800,15792648,clang / clatter
P01_18_NC_76,P01,P01_18,00:11:29.217,00:11:29.506,16541208,16548144,clang / clatter
P01_18_NC_77,P01,P01_18,00:11:31.442,00:11:31.900,16594608,16605600,clang / clatter
P01_18_NC_78,P01,P01_18,00:11:45.698,00:11:46.155,16936752,16947720,clang / clatter
P01_18_NC_79,P01,P01_18,00:11:46.751,00:11:47.362,16962024,16976688,clang / clatter
P01_18_NC_80,P01,P01_18,00:11:52.001,00:11:52.325,17088024,17095800,clang / clatter
P01_18_NC_81,P01,P01_18,00:11:57.589,00:11:57.799,17222136,17227176,clang / clatter
P01_18_NC_82,P01,P01_18,00:12:09.818,00:12:10.049,17515632,17521176,clang / clatter
P01_18_NC_83,P01,P01_18,00:12:21.421,00:12:29.462,17794104,17987088,water spash
P01_18_NC_84,P01,P01_18,00:12:21.560,00:12:22.105,17797440,17810520,clang / clatter
P01_18_NC_85,P01,P01_18,00:12:25.344,00:12:25.901,17888256,17901624,clang / clatter
P01_18_NC_86,P01,P01_18,00:12:38.475,00:12:38.688,18203400,18208512,clang / clatter
P01_18_NC_87,P01,P01_18,00:12:39.219,00:12:39.524,18221256,18228576,clang / clatter
P01_18_NC_88,P01,P01_18,00:12:43.133,00:12:43.463,18315192,18323112,clang / clatter
P01_18_NC_89,P01,P01_18,00:12:48.505,00:12:48.749,18444120,18449976,clang / clatter
P01_18_NC_90,P01,P01_18,00:14:09.507,00:14:12.307,20388168,20455368,clang / clatter
P01_18_NC_91,P01,P01_18,00:15:33.179,00:15:33.395,22396296,22401480,clang / clatter
P01_18_NC_92,P01,P01_18,00:15:45.283,00:15:45.591,22686792,22694184,clang / clatter
P01_18_NC_93,P01,P01_18,00:15:52.049,00:15:52.490,22849176,22859760,clang / clatter
P01_18_NC_94,P01,P01_18,00:15:55.747,00:15:56.102,22937928,22946448,clang / clatter
P01_18_NC_95,P01,P01_18,00:15:57.107,00:15:57.329,22970568,22975896,clang / clatter
P01_18_NC_96,P01,P01_18,00:15:59.024,00:15:59.264,23016576,23022336,clang / clatter
P01_18_NC_97,P01,P01_18,00:16:20.504,00:16:20.785,23532096,23538840,clang / clatter
